Bandwidth,FileCount,AvgFileSize,BufSize,StartTime,CC_Level,P_Level,PP_Level,numActiveCores,frequency,AvgRtt,TotalAvgTput,TotalEnergy,DataTransferEnergy,TimeStamps,FileType
10,500,100.91,40,06-11-2021 03:52:57:654,1,1,1,40,2,30,3.230799684,10358.438,569.7634586,1,3
10,500,100.91,40,06-11-2021 03:55:17:087,1,1,1,40,2.2,30,3.287879407,10120.129,501.3922085,1,3
10,500,100.91,40,06-11-2021 03:57:34:398,1,1,1,40,2.3,30,3.297242998,10159.494,568.0727316,1,3
10,500,100.91,40,06-11-2021 03:59:51:706,1,1,1,44,1.2,30,3.287460995,9805.993,186.0319834,1,3
10,500,100.91,40,06-11-2021 04:02:09:049,1,1,1,44,1.4,30,3.284874439,9735.438,107.9020905,1,3
10,500,100.91,40,06-11-2021 04:04:26:271,1,1,1,44,1.6,30,3.294089627,9726.269,125.6660432,1,3
10,500,100.91,40,06-11-2021 04:06:43:432,1,1,1,44,1.8,30,3.298900935,9844.3,257.699118,1,3
10,500,100.91,40,06-11-2021 04:09:00:512,1,1,1,44,2,30,3.293433434,9965.473,362.9571914,1,3
10,500,100.91,40,06-11-2021 04:11:18:064,1,1,1,44,2.2,30,3.294430951,9991.537,392.0052401,1,3
10,500,100.91,40,06-11-2021 04:13:35:044,1,1,1,44,2.3,30,3.300639612,9993.304,411.7530466,1,3
10,500,100.91,40,06-11-2021 04:15:51:780,1,1,1,48,1.2,30,3.281666503,9787.543,150.5958598,1,3
10,500,100.91,40,06-11-2021 04:18:09:281,1,1,1,48,1.4,30,3.289999252,9735.402,122.8628482,1,3
10,500,100.91,40,06-11-2021 04:20:26:595,1,1,1,48,1.6,30,3.292961137,9872.504,268.6109381,1,3
10,500,100.91,40,06-11-2021 04:22:43:965,1,1,1,48,1.8,30,3.289973064,9973.457,360.8413341,1,3
10,500,100.91,40,06-11-2021 04:25:01:087,1,1,1,48,2,30,3.299770044,9933.883,349.8070823,1,3
10,500,100.91,40,06-11-2021 04:27:17:819,1,1,1,48,2.2,30,3.296848496,10054.597,462.0280205,1,3
10,500,100.91,40,06-11-2021 04:29:34:888,1,1,1,48,2.3,30,3.288847392,10100.394,484.4882291,1,3
10,500,100.91,40,06-11-2021 04:32:36:353,4,1,1,2,1.4,30,12.80756991,2500.972,31.78644096,1,3
10,500,100.91,40,06-11-2021 04:33:21:533,4,1,1,2,1.6,30,12.80915756,2512.636,43.67998317,1,3
10,500,100.91,40,06-11-2021 04:34:06:527,4,1,1,2,1.8,30,12.90715723,2529.688,79.47793037,1,3
10,500,100.91,40,06-11-2021 04:34:50:736,4,1,1,2,2,30,12.89950365,2530.832,79.24467711,1,3
10,500,100.91,40,06-11-2021 04:35:34:587,4,1,1,2,2.2,30,12.93543317,2551.854,106.9999153,1,3
10,500,100.91,40,06-11-2021 04:36:18:526,4,1,1,2,2.3,30,12.93583801,2565.547,120.7694294,1,3
10,500,100.91,40,06-11-2021 04:37:02:439,4,1,1,4,1.2,30,12.95489409,2499.069,57.96410472,1,3
10,500,100.91,40,06-11-2021 04:37:46:275,4,1,1,4,1.4,30,12.94150842,2514.382,70.67562634,1,3
10,500,100.91,40,06-11-2021 04:38:30:306,4,1,1,4,1.6,30,12.9650532,2518.039,78.77044241,1,3
10,500,100.91,40,06-11-2021 04:39:14:197,4,1,1,4,1.8,30,12.98664329,2532.754,97.54068813,1,3
10,500,100.91,40,06-11-2021 04:39:58:057,4,1,1,4,2,30,13.0234709,2457.551,29.30046851,1,3
10,500,100.91,40,06-11-2021 04:40:41:162,4,1,1,4,2.2,30,13.02757576,2479.433,51.94760922,1,3
10,500,100.91,40,06-11-2021 04:41:24:170,4,1,1,4,2.3,30,13.08573089,2489.646,72.87257904,1,3
10,500,100.91,40,06-11-2021 04:42:07:251,4,1,1,8,1.2,30,12.9309816,2495.76,50.14077458,1,3
10,500,100.91,40,06-11-2021 04:43:33:971,4,1,1,8,1.6,30,12.99971367,2516.928,84.23965244,1,3
10,500,100.91,40,06-11-2021 04:44:16:836,4,1,1,8,1.8,30,13.04114015,2540.61,115.6495735,1,3
10,500,100.91,40,06-11-2021 04:44:59:710,4,1,1,8,2,30,13.05968264,2550.164,128.5701926,1,3
10,500,100.91,40,06-11-2021 04:45:42:680,4,1,1,8,2.2,30,13.11604405,2562.007,150.8956202,1,3
10,500,100.91,40,06-11-2021 04:46:25:648,4,1,1,8,2.3,30,13.08738826,2569.563,153.0956353,1,3
10,500,100.91,40,06-11-2021 04:47:08:739,4,1,1,12,1.2,30,12.97115632,2494.626,56.58166753,1,3
10,500,100.91,40,06-11-2021 04:47:51:877,4,1,1,12,1.4,30,12.98623526,2505.9,70.68668813,1,3
10,500,100.91,40,06-11-2021 04:48:34:754,4,1,1,12,1.6,30,13.02716515,2513.304,85.74209515,1,3
10,500,100.91,40,06-11-2021 04:49:17:686,4,1,1,12,1.8,30,13.06092069,2541.067,119.7792489,1,3
10,500,100.91,40,06-11-2021 04:50:00:622,4,1,1,12,2,30,13.05596993,2560.525,138.242566,1,3
10,500,100.91,40,06-11-2021 04:50:43:554,4,1,1,12,2.2,30,13.06546218,2559.264,138.7413896,1,3
10,500,100.91,40,06-11-2021 04:51:26:552,4,1,1,12,2.3,30,13.09236288,2590.419,174.8698042,1,3
10,500,100.91,40,06-11-2021 04:52:09:616,4,1,1,16,1.2,30,12.96790061,2496.953,58.2200409,1,3
10,500,100.91,40,06-11-2021 04:52:52:803,4,1,1,16,1.4,30,12.98256419,2507.285,71.30654742,1,3
10,500,100.91,40,06-11-2021 04:53:35:699,4,1,1,16,1.6,30,13.02839704,2520.703,93.37063736,1,3
10,500,100.91,40,06-11-2021 04:54:18:643,4,1,1,16,1.8,30,13.01895855,2535.345,106.2528137,1,3
10,500,100.91,40,06-11-2021 04:55:01:585,4,1,1,16,2,30,13.06835386,2562.55,142.5629881,1,3
10,500,100.91,40,06-11-2021 04:55:44:552,4,1,1,16,2.2,30,13.05143503,2574.502,151.3779112,1,3
10,500,100.91,40,06-11-2021 04:56:27:529,4,1,1,16,2.3,30,13.07703661,2577.462,159.0817836,1,3
10,500,100.91,40,06-11-2021 04:57:10:579,4,1,1,20,1.2,30,12.79646737,2498.778,27.450047,1,3
10,500,100.91,40,06-11-2021 04:57:54:394,4,1,1,20,1.4,30,13.00216729,2508.697,76.46773686,1,3
10,500,100.91,40,06-11-2021 04:58:37:678,4,1,1,20,1.6,30,12.99113327,2524.189,89.89385697,1,3
10,500,100.91,40,06-11-2021 04:59:20:604,4,1,1,20,1.8,30,13.01731847,2543.458,113.9832434,1,3
10,500,100.91,40,06-11-2021 05:00:03:563,4,1,1,20,2,30,13.0407287,2557.099,131.9855454,1,3
10,500,100.91,40,06-11-2021 05:00:46:514,4,1,1,20,2.2,30,13.06835386,2580.944,160.9569881,1,3
10,500,100.91,40,06-11-2021 05:01:29:492,4,1,1,20,2.3,30,13.05349596,2586.496,163.8309956,1,3
10,500,100.91,40,06-11-2021 05:02:12:585,4,1,1,24,1.2,30,12.95489409,2503.977,62.87210472,1,3
10,500,100.91,40,06-11-2021 05:02:55:708,4,1,1,24,1.4,30,12.98174867,2511.07,75.01503335,1,3
10,500,100.91,40,06-11-2021 05:03:38:675,4,1,1,24,1.6,30,13.01322007,2515.325,85.16161676,1,3
10,500,100.91,40,06-11-2021 05:04:21:585,4,1,1,24,1.8,30,13.04484444,2547.181,122.8326861,1,3
10,500,100.91,40,06-11-2021 05:05:04:519,4,1,1,24,2,30,13.05143503,2554.848,131.7239112,1,3
10,500,100.91,40,06-11-2021 05:05:47:510,4,1,1,24,2.2,30,13.06918029,2573.196,153.3620162,1,3
10,500,100.91,40,06-11-2021 05:06:30:479,4,1,1,24,2.3,30,13.06092069,2582.69,161.3257348,1,3
10,500,100.91,40,06-11-2021 05:07:13:760,4,1,1,28,1.2,30,12.93826758,2509.984,65.74202784,1,3
10,500,100.91,40,06-11-2021 05:07:57:563,4,1,1,28,1.4,30,12.96261356,2501.244,61.59287206,1,3
10,500,100.91,40,06-11-2021 05:08:41:362,4,1,1,28,1.6,30,12.98215642,2534.762,98.70703335,1,3
10,500,100.91,40,06-11-2021 05:09:25:309,4,1,1,28,1.8,30,13.03538211,2529.081,102.9728625,1,3
10,500,100.91,40,06-11-2021 05:10:09:143,4,1,1,28,2,30,13.02798638,2484.328,56.84260922,1,3
10,500,100.91,40,06-11-2021 05:10:52:328,4,1,1,28,2.2,30,13.05720727,2491.861,69.88462227,1,3
10,500,100.91,40,06-11-2021 05:11:35:476,4,1,1,28,2.3,30,13.06752754,2593.601,173.46096,1,3
10,500,100.91,40,06-11-2021 05:12:19:080,4,1,1,32,1.2,30,12.94758939,2492.921,50.43885146,1,3
10,500,100.91,40,06-11-2021 05:13:03:505,4,1,1,32,1.4,30,12.95245827,2541.072,99.43150623,1,3
10,500,100.91,40,06-11-2021 05:13:47:370,4,1,1,32,1.6,30,13.01322007,2530.894,100.7306168,1,3
10,500,100.91,40,06-11-2021 05:14:31:285,4,1,1,32,1.8,30,13.01526895,2554.919,125.1381871,1,3
10,500,100.91,40,06-11-2021 05:15:15:209,4,1,1,32,2,30,13.04360944,2475.393,50.81514388,1,3
10,500,100.91,40,06-11-2021 05:15:58:412,4,1,1,32,2.2,30,13.04649146,2581.725,157.6827424,1,3
10,500,100.91,40,06-11-2021 05:16:42:042,4,1,1,32,2.3,30,13.07124683,2514.007,94.55558659,1,3
10,500,100.91,40,06-11-2021 05:17:25:252,4,1,1,36,1.2,30,12.94231889,2533.733,90.25616855,1,3
10,500,100.91,40,06-11-2021 05:18:09:499,4,1,1,36,1.4,30,12.96464653,2513.252,73.90692834,1,3
10,500,100.91,40,06-11-2021 05:18:53:326,4,1,1,36,1.6,30,12.99399214,2527.267,93.50745546,1,3
10,500,100.91,40,06-11-2021 05:19:37:231,4,1,1,36,1.8,30,13.01608868,2460.725,31.09721525,1,3
10,500,100.91,40,06-11-2021 05:20:20:467,4,1,1,36,2,30,13.06711441,2549.144,129.00396,1,3
10,500,100.91,40,06-11-2021 05:21:04:118,4,1,1,36,2.2,30,13.0481389,2496.503,72.84331273,1,3
10,500,100.91,40,06-11-2021 05:21:47:208,4,1,1,36,2.3,30,13.04237468,2500.963,76.15560167,1,3
10,500,100.91,40,06-11-2021 05:22:30:329,4,1,1,40,1.2,30,12.97156339,2488.487,50.5191816,1,3
10,500,100.91,40,06-11-2021 05:23:14:431,4,1,1,40,1.4,30,12.90353072,2506.159,55.33681781,1,3
10,500,100.91,40,06-11-2021 05:23:58:350,4,1,1,40,1.6,30,13.00871482,2508.073,76.99144792,1,3
10,500,100.91,40,06-11-2021 05:24:42:221,4,1,1,40,1.8,30,12.99930482,2538.51,105.7451384,1,3
10,500,100.91,40,06-11-2021 05:25:26:154,4,1,1,40,2,30,12.92572461,2566.627,119.9365776,1,3
10,500,100.91,40,06-11-2021 05:26:10:065,4,1,1,40,2.2,30,13.05432051,2492.439,69.92702378,1,3
10,500,100.91,40,06-11-2021 05:26:53:138,4,1,1,40,2.3,30,13.04690328,2495.126,71.16025644,1,3
10,500,100.91,40,06-11-2021 05:27:36:246,4,1,1,44,1.2,30,12.95164654,2495.723,54.00599216,1,3
10,500,100.91,40,06-11-2021 05:29:03:090,4,1,1,44,1.6,30,12.99726097,2435.555,2.331053952,1,3
10,500,100.91,40,06-11-2021 05:29:46:374,4,1,1,44,1.8,30,13.00748666,2535.204,103.9694198,1,3
10,500,100.91,40,06-11-2021 05:30:30:161,4,1,1,44,2,30,13.04937476,2466.739,43.23234087,1,3
10,500,100.91,40,06-11-2021 05:31:12:949,4,1,1,44,2.2,30,13.05061084,2568.896,145.6953971,1,3
10,500,100.91,40,06-11-2021 05:31:56:056,4,1,1,44,2.3,30,13.05844484,2489.589,67.84216448,1,3
10,500,100.91,40,06-11-2021 05:32:38:876,4,1,1,48,1.2,30,12.93138617,2515.394,69.77477458,1,3
10,500,100.91,40,06-11-2021 05:34:05:171,4,1,1,48,1.6,30,12.97767264,2529.335,92.43837858,1,3
10,500,100.91,40,06-11-2021 05:34:48:904,4,1,1,48,1.8,30,13.00584947,2556.805,125.2643635,1,3
10,500,100.91,40,06-11-2021 05:35:31:865,4,1,1,48,2,30,13.04937476,2584.729,161.2223409,1,3
10,500,100.91,40,06-11-2021 05:36:14:786,4,1,1,48,2.2,30,13.04155164,2589.513,164.7056017,1,3
10,500,100.91,40,06-11-2021 05:36:57:755,4,1,1,48,2.3,30,13.09734128,2612.321,197.689973,1,3
10,500,100.91,40,06-11-2021 05:39:07:995,8,1,1,2,1.8,30,25.15371811,1269.677,12.39779867,1,3
10,500,100.91,40,06-11-2021 05:39:36:715,8,1,1,2,2,30,25.04853621,1352.078,89.51932783,1,3
10,500,100.91,40,06-11-2021 05:40:05:504,8,1,1,2,2.2,30,25.4558044,1278.54,36.18104236,1,3
10,500,100.91,40,06-11-2021 05:40:34:012,8,1,1,2,2.3,30,25.33255063,1291.235,42.83143081,1,3
10,500,100.91,40,06-11-2021 05:41:02:470,8,1,1,4,1.2,30,25.39792897,1253.702,8.512021761,1,3
10,500,100.91,40,06-11-2021 05:41:30:944,8,1,1,4,1.4,30,25.3309981,1347.789,99.30891674,1,3
10,500,100.91,40,06-11-2021 05:41:59:226,8,1,1,4,1.6,30,25.49977765,1266.114,25.89743632,1,3
10,500,100.91,40,06-11-2021 05:42:27:407,8,1,1,4,1.8,30,25.62307954,1273.671,39.49904787,1,3
10,500,100.91,40,06-11-2021 05:42:55:525,8,1,1,4,2,30,25.70754422,1279.428,49.23477952,1,3
10,500,100.91,40,06-11-2021 05:43:23:558,8,1,1,4,2.2,30,25.79095819,1297.52,71.30551117,1,3
10,500,100.91,40,06-11-2021 05:43:50:902,8,1,1,4,2.3,30,25.7123419,1301.562,71.59832173,1,3
10,500,100.91,40,06-11-2021 05:44:18:938,8,1,1,8,1.2,30,25.38233211,1336.01,90.05488106,1,3
10,500,100.91,40,06-11-2021 05:44:46:977,8,1,1,8,1.4,30,25.52024549,1347.941,108.7191192,1,3
10,500,100.91,40,06-11-2021 05:45:14:894,8,1,1,8,1.6,30,25.62466807,1346.804,112.6320479,1,3
10,500,100.91,40,06-11-2021 05:45:42:786,8,1,1,8,1.8,30,25.65170335,1279.619,46.82430113,1,3
10,500,100.91,40,06-11-2021 05:46:10:566,8,1,1,8,2,30,25.84902414,1288.701,65.24101769,1,3
10,500,100.91,40,06-11-2021 05:46:37:675,8,1,1,8,2.2,30,25.81350837,1294.579,69.43570815,1,3
10,500,100.91,40,06-11-2021 05:47:04:637,8,1,1,8,2.3,30,25.84255946,1304.116,80.34996141,1,3
10,500,100.91,40,06-11-2021 05:47:31:706,8,1,1,12,1.2,30,25.4683527,1264.303,22.55615492,1,3
10,500,100.91,40,06-11-2021 05:47:59:612,8,1,1,12,1.4,30,25.52497351,1261.43,22.51417552,1,3
10,500,100.91,40,06-11-2021 05:48:27:398,8,1,1,12,1.6,30,25.6008607,1265.884,30.56433681,1,3
10,500,100.91,40,06-11-2021 05:48:55:122,8,1,1,12,1.8,30,25.70914325,1273.795,43.67829359,1,3
10,500,100.91,40,06-11-2021 05:49:22:813,8,1,1,12,2,30,25.75560169,1287.893,59.99520162,1,3
10,500,100.91,40,06-11-2021 05:49:49:577,8,1,1,12,2.2,30,25.81189633,1292.605,67.38519408,1,3
10,500,100.91,40,06-11-2021 05:50:16:527,8,1,1,12,2.3,30,25.77809006,1302.567,75.74039861,1,3
10,500,100.91,40,06-11-2021 05:50:43:624,8,1,1,16,1.2,30,25.42761587,1254.619,10.88278909,1,3
10,500,100.91,40,06-11-2021 05:51:11:453,8,1,1,16,1.4,30,25.59610453,1262.37,26.8207946,1,3
10,500,100.91,40,06-11-2021 05:51:39:223,8,1,1,16,1.6,30,25.62466807,1266.911,32.73904787,1,3
10,500,100.91,40,06-11-2021 05:52:06:919,8,1,1,16,1.8,30,25.69635661,1361.664,130.935181,1,3
10,500,100.91,40,06-11-2021 05:52:34:573,8,1,1,16,2,30,25.76202294,1292.265,64.74977197,1,3
10,500,100.91,40,06-11-2021 05:53:01:526,8,1,1,16,2.2,30,25.79417723,1299.248,73.18653931,1,3
10,500,100.91,40,06-11-2021 05:53:28:481,8,1,1,16,2.3,30,25.81350837,1306.924,81.85722222,1,3
10,500,100.91,40,06-11-2021 05:53:55:582,8,1,1,20,1.2,30,25.43543975,1260.791,17.43735945,1,3
10,500,100.91,40,06-11-2021 05:54:23:389,8,1,1,20,1.4,30,25.46050856,1265.37,23.24058457,1,3
10,500,100.91,40,06-11-2021 05:54:51:106,8,1,1,20,1.6,30,25.60879157,1266.988,32.05090717,1,3
10,500,100.91,40,06-11-2021 05:55:18:761,8,1,1,20,1.8,30,21.57120693,1524.176,58.08990113,1,3
10,500,100.91,40,06-11-2021 05:55:49:374,8,1,1,20,2,30,25.8102845,1291.419,66.19919408,1,3
10,500,100.91,40,06-11-2021 05:56:16:495,8,1,1,20,2.2,30,25.78773996,1300.241,73.87348303,1,3
10,500,100.91,40,06-11-2021 05:56:43:491,8,1,1,20,2.3,30,25.8102845,1307.99,82.69368001,1,3
10,500,100.91,40,06-11-2021 05:57:10:567,8,1,1,24,1.2,30,25.43857065,1253.185,9.984387585,1,3
10,500,100.91,40,06-11-2021 05:57:38:349,8,1,1,24,1.4,30,25.5265499,1267.339,28.42317552,1,3
10,500,100.91,40,06-11-2021 05:58:06:059,8,1,1,24,1.6,30,25.61037834,1269.298,34.43742124,1,3
10,500,100.91,40,06-11-2021 05:58:33:705,8,1,1,24,1.8,30,25.69156489,1286.343,55.46115289,1,3
10,500,100.91,40,06-11-2021 05:59:01:307,8,1,1,24,2,30,25.68837141,1292.319,61.20761068,1,3
10,500,100.91,40,06-11-2021 05:59:28:905,8,1,1,24,2.2,30,25.77969787,1307.339,80.58891268,1,3
10,500,100.91,40,06-11-2021 05:59:55:491,8,1,1,24,2.3,30,25.81189633,1307.567,82.34719408,1,3
10,500,100.91,40,06-11-2021 06:00:22:823,8,1,1,28,1.2,30,25.38389093,1326.015,80.2129092,1,3
10,500,100.91,40,06-11-2021 06:00:51:574,8,1,1,28,1.4,30,25.52970327,1260.609,21.84620366,1,3
10,500,100.91,40,06-11-2021 06:01:20:069,8,1,1,28,1.6,30,25.60879157,1265.476,30.53890717,1,3
10,500,100.91,40,06-11-2021 06:01:48:402,8,1,1,28,1.8,30,25.7123419,1268.466,38.50232173,1,3
10,500,100.91,40,06-11-2021 06:02:16:677,8,1,1,28,2,30,25.69795424,1356.527,125.8746951,1,3
10,500,100.91,40,06-11-2021 06:03:12:009,8,1,1,28,2.3,30,25.78613114,1304.937,78.56948303,1,3
10,500,100.91,40,06-11-2021 06:03:40:089,8,1,1,32,1.2,30,25.33876263,1259.692,11.59448709,1,3
10,500,100.91,40,06-11-2021 06:04:08:637,8,1,1,32,1.4,30,25.39636842,1267.326,22.05950769,1,3
10,500,100.91,40,06-11-2021 06:04:37:103,8,1,1,32,1.6,30,25.5139442,1281.235,41.70706295,1,3
10,500,100.91,40,06-11-2021 06:05:05:538,8,1,1,32,1.8,30,25.72514446,1274.048,44.69643429,1,3
10,500,100.91,40,06-11-2021 06:05:33:759,8,1,1,32,2,30,25.71554134,1298.928,69.11734987,1,3
10,500,100.91,40,06-11-2021 06:06:29:026,8,1,1,32,2.3,30,25.75720671,1314.781,87.03622976,1,3
10,500,100.91,40,06-11-2021 06:06:57:056,8,1,1,36,1.2,30,25.40261176,1255.961,11.00056397,1,3
10,500,100.91,40,06-11-2021 06:07:25:584,8,1,1,36,1.4,30,25.45423673,1277.988,35.55252829,1,3
10,500,100.91,40,06-11-2021 06:07:53:986,8,1,1,36,1.6,30,25.63261371,1266.589,32.79961822,1,3
10,500,100.91,40,06-11-2021 06:08:22:264,8,1,1,36,1.8,30,25.69635661,1276.592,45.86318103,1,3
10,500,100.91,40,06-11-2021 06:08:50:517,8,1,1,36,2,30,25.75560169,1347.564,119.6662016,1,3
10,500,100.91,40,06-11-2021 06:09:18:118,8,1,1,36,2.2,30,25.77809006,1292.425,65.59839861,1,3
10,500,100.91,40,06-11-2021 06:09:46:074,8,1,1,36,2.3,30,25.74276881,1299.527,71.01708906,1,3
10,500,100.91,40,06-11-2021 06:10:14:044,8,1,1,40,1.2,30,25.36364114,1272.374,25.50071222,1,3
10,500,100.91,40,06-11-2021 06:10:42:573,8,1,1,40,1.4,30,25.54706076,1251.938,14.0933725,1,3
10,500,100.91,40,06-11-2021 06:11:10:559,8,1,1,40,1.6,30,25.59451954,1274.721,39.09528053,1,3
10,500,100.91,40,06-11-2021 06:12:07:110,8,1,1,40,2,30,25.65011146,1284.971,52.02327299,1,3
10,500,100.91,40,06-11-2021 06:12:34:989,8,1,1,40,2.2,30,25.74597583,1284.031,55.6741172,1,3
10,500,100.91,40,06-11-2021 06:13:03:044,8,1,1,40,2.3,30,25.81189633,1296.659,71.51570815,1,3
10,500,100.91,40,06-11-2021 06:13:30:756,8,1,1,44,1.2,30,25.41354501,1345.03,100.6051625,1,3
10,500,100.91,40,06-11-2021 06:13:59:517,8,1,1,44,1.4,30,25.49505897,1267.251,26.80489411,1,3
10,500,100.91,40,06-11-2021 06:14:27:496,8,1,1,44,1.6,30,25.54706076,1270.018,32.09685843,1,3
10,500,100.91,40,06-11-2021 06:14:55:399,8,1,1,44,1.8,30,25.72354344,1263.91,34.48192022,1,3
10,500,100.91,40,06-11-2021 06:15:23:561,8,1,1,44,2,30,25.72194262,1286.184,56.67940615,1,3
10,500,100.91,40,06-11-2021 06:15:51:391,8,1,1,44,2.2,30,25.67082144,1320.761,88.8079559,1,3
10,500,100.91,40,06-11-2021 06:16:19:159,8,1,1,44,2.3,30,25.78452252,1305.609,79.08845489,1,3
10,500,100.91,40,06-11-2021 06:16:46:772,8,1,1,48,1.2,30,25.42136023,1350.766,106.7237328,1,3
10,500,100.91,40,06-11-2021 06:17:15:036,8,1,1,48,1.4,30,25.46050856,1271.403,29.35009864,1,3
10,500,100.91,40,06-11-2021 06:17:43:006,8,1,1,48,1.6,30,25.49663167,1279.924,39.93697853,1,3
10,500,100.91,40,06-11-2021 06:18:10:941,8,1,1,48,1.8,30,25.62307954,1379.933,145.8375619,1,3
10,500,100.91,40,06-11-2021 06:18:38:841,8,1,1,48,2,30,25.65966576,1315.452,83.34592776,1,3
10,500,100.91,40,06-11-2021 06:19:06:636,8,1,1,48,2.2,30,25.71554134,1326.651,96.91686394,1,3
10,500,100.91,40,06-11-2021 06:19:34:417,8,1,1,48,2.3,30,25.70274834,1329.628,99.35826545,1,3
10,500,100.91,40,06-11-2021 06:20:02:277,12,1,1,2,1.2,30,37.04300914,868.533,14.86551891,1,3
10,500,100.91,40,06-11-2021 06:20:26:546,12,1,1,2,1.4,30,35.8571958,944.22,62.24231294,1,3
10,500,100.91,40,06-11-2021 06:20:50:978,12,1,1,2,1.6,30,35.91951821,952.719,72.34810842,1,3
10,500,100.91,40,06-11-2021 06:21:14:776,12,1,1,2,1.8,30,36.54840357,956.098,90.87689431,1,3
10,500,100.91,40,06-11-2021 06:21:38:592,12,1,1,2,2,30,35.94138226,955.685,75.77319284,1,3
10,500,100.91,40,06-11-2021 06:22:02:484,12,1,1,2,2.2,30,37.05629335,885.696,32.33457519,1,3
10,500,100.91,40,06-11-2021 06:22:25:933,12,1,1,2,2.3,30,36.90080314,973.183,116.1488998,1,3
10,500,100.91,40,06-11-2021 06:22:49:384,12,1,1,4,1.2,30,37.17628135,866.399,15.71556765,1,3
10,500,100.91,40,06-11-2021 06:23:12:831,12,1,1,4,1.4,30,37.18966133,873.999,23.62162393,1,3
10,500,100.91,40,06-11-2021 06:23:36:110,12,1,1,4,1.6,30,37.55118525,874.267,32.07662944,1,3
10,500,100.91,40,06-11-2021 06:23:59:097,12,1,1,4,1.8,30,37.4457235,878.144,33.58169326,1,3
10,500,100.91,40,06-11-2021 06:24:22:019,12,1,1,4,2,30,37.62981573,882.531,42.10045306,1,3
10,500,100.91,40,06-11-2021 06:24:44:939,12,1,1,4,2.2,30,37.79152382,895.86,59.10212842,1,3
10,500,100.91,40,06-11-2021 06:25:06:874,12,1,1,4,2.3,30,38.00348437,901.269,69.10197264,1,3
10,500,100.91,40,06-11-2021 06:25:28:958,12,1,1,8,1.2,30,37.21980153,948.097,98.40825056,1,3
10,500,100.91,40,06-11-2021 06:25:51:979,12,1,1,8,1.4,30,37.44233137,954.298,109.6591792,1,3
10,500,100.91,40,06-11-2021 06:26:14:872,12,1,1,8,1.6,30,37.52391248,877.498,34.69551688,1,3
10,500,100.91,40,06-11-2021 06:26:36:799,12,1,1,8,1.8,30,37.73976406,885.281,47.37541737,1,3
10,500,100.91,40,06-11-2021 06:26:58:713,12,1,1,8,2,30,37.9755509,894.092,61.31286007,1,3
10,500,100.91,40,06-11-2021 06:27:20:654,12,1,1,8,2.2,30,34.01579261,979.334,49.68804722,1,3
10,500,100.91,40,06-11-2021 06:27:44:344,12,1,1,8,2.3,30,38.01047416,899.479,67.46500078,1,3
10,500,100.91,40,06-11-2021 06:28:06:712,12,1,1,12,1.2,30,37.26678352,869.291,20.74996162,1,3
10,500,100.91,40,06-11-2021 06:28:29:583,12,1,1,12,1.4,30,37.394906,874.022,28.31198221,1,3
10,500,100.91,40,06-11-2021 06:28:52:397,12,1,1,12,1.6,30,37.76735161,877.362,39.99201586,1,3
10,500,100.91,40,06-11-2021 06:29:14:648,12,1,1,12,1.8,30,37.8781063,885.882,50.96046611,1,3
10,500,100.91,40,06-11-2021 06:29:36:623,12,1,1,12,2,30,37.85382324,893.671,58.29038169,1,3
10,500,100.91,40,06-11-2021 06:29:58:556,12,1,1,12,2.2,30,38.01397002,901.507,69.56951485,1,3
10,500,100.91,40,06-11-2021 06:30:20:539,12,1,1,12,2.3,30,38.09806397,904.73,74.62885253,1,3
10,500,100.91,40,06-11-2021 06:30:42:629,12,1,1,16,1.2,30,37.13953599,869.908,18.45942695,1,3
10,500,100.91,40,06-11-2021 06:31:05:443,12,1,1,16,1.4,30,37.48987719,877.244,33.67637618,1,3
10,500,100.91,40,06-11-2021 06:31:27:676,12,1,1,16,1.6,30,37.70533625,884.545,45.7977626,1,3
10,500,100.91,40,06-11-2021 06:31:49:609,12,1,1,16,1.8,30,37.79843585,889.9,53.21864249,1,3
10,500,100.91,40,06-11-2021 06:32:11:573,12,1,1,16,2,30,37.89547043,897.802,63.26303646,1,3
10,500,100.91,40,06-11-2021 06:32:33:524,12,1,1,16,2.2,30,37.89199633,903.655,69.03952239,1,3
10,500,100.91,40,06-11-2021 06:32:55:500,12,1,1,16,2.3,30,37.89199633,907.971,73.35552239,1,3
10,500,100.91,40,06-11-2021 06:33:17:585,12,1,1,20,1.2,30,37.20974937,866.614,16.69570835,1,3
10,500,100.91,40,06-11-2021 06:33:40:358,12,1,1,20,1.4,30,37.32399278,877.964,30.64718674,1,3
10,500,100.91,40,06-11-2021 06:34:03:077,12,1,1,20,1.6,30,37.65381215,881.245,41.35005155,1,3
10,500,100.91,40,06-11-2021 06:34:25:592,12,1,1,20,1.8,30,37.79843585,891.096,54.49115656,1,3
10,500,100.91,40,06-11-2021 06:34:47:547,12,1,1,20,2,30,37.91980697,900.391,66.38763495,1,3
10,500,100.91,40,06-11-2021 06:35:09:510,12,1,1,20,2.2,30,38.02096366,903.731,71.94654299,1,3
10,500,100.91,40,06-11-2021 06:35:31:495,12,1,1,20,2.3,30,38.10860188,911.478,81.60639474,1,3
10,500,100.91,40,06-11-2021 06:35:53:547,12,1,1,24,1.2,30,37.0529714,866.12,12.68206112,1,3
10,500,100.91,40,06-11-2021 06:36:16:322,12,1,1,24,1.4,30,37.41521644,877.747,32.49606663,1,3
